('Date', 'Date');('Other', 'tournament-name');('Player', 'p1');('Player', 'p2');('Other', 'maxOdds_1');('Other', 'maxOdds_2');('modelPred', '');confIndexModel_p1;confIndexModel_p2;confIndexModel_max;modelProba1;modelProba2;probaModel_max;valueBetModel;PL_valueBetModel;PL_favoriteBetModel;CUMSUM FAV;OddFav;;ROI;4.64%
2023-01-09 06:10:00;ATP Auckland 2023 (hard);Gasquet R.;Pannu K.;1.06;12.25;1;0.6784;4.41;4.41;0.64;0.36;0.64;2;-1;0.06;11.92;1.06;;;
2023-01-09 06:30:00;ATP Adelaide 2023 (hard);Edmund K.;Kecmanovic M.;5;1.23;2;1.8;0.7872;1.8;0.36;0.64;0.64;1;-1;0.23;12.15;1.23;;;
2023-01-09 06:40:00;ATP Australian Open 2023 (hard);Couacaud E.;Grenier H.;1.9;1.98;2;0.608;1.3464;1.3464;0.32;0.68;0.68;2;-1;-1;11.15;1.98;;;
2023-01-09 07:05:00;ATP Australian Open 2023 (hard);Kotov P.;Olivieri G. A.;1.29;4.3;1;0.8256;1.548;1.548;0.64;0.36;0.64;2;-1;0.29;11.44;1.29;;;
2023-01-09 07:55:00;ATP Australian Open 2023 (hard);Diallo G.;Vukic A.;2.41;1.7;2;0.7712;1.156;1.156;0.32;0.68;0.68;2;0.7;0.7;12.14;1.7;;;
2023-01-09 08:15:00;ATP Adelaide 2023 (hard);Nakashima B.;Davidovich Fokina A.;1.47;2.89;1;0.9408;1.0404;1.0404;0.64;0.36;0.64;2;1.89;-1;11.14;1.47;;;
2023-01-09 23:05:00;ATP Australian Open 2023 (hard);Passaro F.;Rosol L.;1.64;2.45;1;1.0496;0.882;1.0496;0.64;0.36;0.64;1;0.64;0.64;11.78;1.64;;;
2023-01-09 23:10:00;ATP Auckland 2023 (hard);Giron M.;Coria F.;1.23;5.5;1;0.8364;1.76;1.76;0.68;0.32;0.68;2;-1;0.23;12.01;1.23;;;
2023-01-09 23:10:00;ATP Australian Open 2023 (hard);Wu Tung-Lin;Bellucci M.;2.02;2;2;0.7272;1.28;1.28;0.36;0.64;0.64;2;1;1;13.01;2;;;
2023-01-09 23:10:00;ATP Australian Open 2023 (hard);Blancaneaux G.;Trungelliti M.;1.75;2.25;1;1.19;0.72;1.19;0.68;0.32;0.68;1;-1;-1;12.01;1.75;;;
2023-01-09 23:10:00;ATP Auckland 2023 (hard);Barrere G.;Isner J.;2.51;1.64;2;0.7028;1.1808;1.1808;0.28;0.72;0.72;2;-1;-1;11.01;1.64;;;
2023-01-10 00:40:00;ATP Australian Open 2023 (hard);Stricker D.;Stebe C.;1.29;3.8;1;0.8772;1.216;1.216;0.68;0.32;0.68;2;-1;0.29;11.3;1.29;;;
2023-01-10 00:40:00;ATP Adelaide 2023 (hard);Paul T.;O'Connell C.;1.51;2.9;1;0.9664;1.044;1.044;0.64;0.36;0.64;2;-1;0.51;11.81;1.51;;;
2023-01-10 01:20:00;ATP Australian Open 2023 (hard);Tu L.;Kovalik J.;1.84;2.09;2;0.5888;1.4212;1.4212;0.32;0.68;0.68;2;-1;-1;10.81;2.09;;;
2023-01-10 02:15:00;ATP Australian Open 2023 (hard);Gombos N.;Sugita Y.;1.13;7.58;1;0.8588;1.8192;1.8192;0.76;0.24;0.76;2;6.58;-1;9.81;1.13;;;
2023-01-10 02:25:00;ATP Adelaide 2023 (hard);Ramos A.;Millman J.;2.48;1.61;2;0.6944;1.1592;1.1592;0.28;0.72;0.72;2;0.61;0.61;10.42;1.61;;;
2023-01-10 02:50:00;ATP Australian Open 2023 (hard);Kukushkin M.;Duckworth J.;2.44;1.6;2;0.7808;1.088;1.088;0.32;0.68;0.68;2;-1;-1;9.42;1.6;;;
2023-01-10 04:00:00;ATP Australian Open 2023 (hard);Marozsan F.;Shang J.;1.68;2.5;2;0.5376;1.7;1.7;0.32;0.68;0.68;2;1.5;1.5;10.92;2.5;;;
2023-01-10 07:05:00;ATP Australian Open 2023 (hard);Schoolkate T.;Coppejans K.;2;1.93;1;1.44;0.5404;1.44;0.72;0.28;0.72;1;1;1;11.92;2;;;
2023-01-10 07:25:00;ATP Auckland 2023 (hard);Munar J.;Djere L.;2.21;1.81;1;1.5028;0.5792;1.5028;0.68;0.32;0.68;1;-1;-1;10.92;2.21;;;
2023-01-10 07:30:00;ATP Adelaide 2023 (hard);Ruusuvuori E.;Ymer M.;2.25;1.83;1;1.62;0.5124;1.62;0.72;0.28;0.72;1;-1;-1;9.92;2.25;;;
2023-01-10 23:05:00;ATP Australian Open 2023 (hard);Hsu Y. H.;Ymer E.;2.56;1.57;2;0.512;1.256;1.256;0.2;0.8;0.8;2;-1;-1;8.92;1.57;;;
2023-01-10 23:05:00;ATP Australian Open 2023 (hard);Trungelliti M.;Polmans M.;2.65;1.53;2;0.742;1.1016;1.1016;0.28;0.72;0.72;2;-1;-1;7.92;1.53;;;
2023-01-11 00:25:44;ATP Auckland 2023 (hard);Lehecka J.;Norrie C.;4.11;1.32;2;1.1508;0.9504;1.1508;0.28;0.72;0.72;1;-1;0.32;8.24;1.32;;;
2023-01-11 00:35:00;ATP Auckland 2023 (hard);Sousa J.;Gasquet R.;3.1;1.48;2;0.992;1.0064;1.0064;0.32;0.68;0.68;2;0.48;0.48;8.72;1.48;;;
2023-01-11 00:35:00;ATP Adelaide 2023 (hard);Millman J.;Davidovich Fokina A.;3;1.5;2;0.84;1.08;1.08;0.28;0.72;0.72;2;0.5;0.5;9.22;1.5;;;
2023-01-11 00:40:00;ATP Adelaide 2023 (hard);Paul T.;Draper J.;2.1;1.88;2;0.756;1.2032;1.2032;0.36;0.64;0.64;2;0.88;0.88;10.1;1.88;;;
2023-01-11 01:10:00;ATP Australian Open 2023 (hard);Krutykh O.;Mager G.;1.65;2.47;2;0.33;1.976;1.976;0.2;0.8;0.8;2;-1;-1;9.1;2.47;;;
2023-01-11 02:55:00;ATP Australian Open 2023 (hard);Kotov P.;Laaksonen H.;1.61;2.48;1;1.1592;0.6944;1.1592;0.72;0.28;0.72;1;0.61;0.61;9.71;1.61;;;
2023-01-11 04:10:00;ATP Australian Open 2023 (hard);Mmoh M.;Paire B.;1.44;3.05;1;0.9216;1.098;1.098;0.64;0.36;0.64;2;-1;0.44;10.15;1.44;;;
2023-01-11 04:40:00;ATP Australian Open 2023 (hard);Walton A.;Gojowczyk P.;2.25;1.71;2;0.63;1.2312;1.2312;0.28;0.72;0.72;2;0.71;0.71;10.86;1.71;;;
2023-01-11 05:50:00;ATP Australian Open 2023 (hard);Stricker D.;Krueger M.;1.36;3.66;1;1.0336;0.8784;1.0336;0.76;0.24;0.76;1;0.36;0.36;11.22;1.36;;;
2023-01-11 06:35:00;ATP Australian Open 2023 (hard);Schoolkate T.;Brancaccio R.;2.88;1.5;2;1.0368;0.96;1.0368;0.36;0.64;0.64;1;1.88;-1;10.22;1.5;;;
2023-01-11 06:40:00;ATP Auckland 2023 (hard);Eubanks C.;Goffin D.;2.61;1.63;2;0.6264;1.2388;1.2388;0.24;0.76;0.76;2;0.63;0.63;10.85;1.63;;;
2023-01-11 08:00:00;ATP Australian Open 2023 (hard);Gomez E.;Struff J-L.;3.45;1.43;2;1.242;0.9152;1.242;0.36;0.64;0.64;1;-1;0.43;11.28;1.43;;;
2023-01-11 08:40:00;ATP Adelaide 2023 (hard);Rublev A.;Kokkinakis T.;1.37;3.6;2;0.4932;2.304;2.304;0.36;0.64;0.64;2;2.6;2.6;13.88;3.6;;;
2023-01-11 23:10:00;ATP Australian Open 2023 (hard);Muller A.;Hsu Y. H.;1.73;2.32;1;1.2456;0.6496;1.2456;0.72;0.28;0.72;1;-1;-1;12.88;1.73;;;
2023-01-12 00:40:00;ATP Australian Open 2023 (hard);Ofner S.;Lokoli L.;1.69;2.25;2;0.6084;1.44;1.44;0.36;0.64;0.64;2;1.25;1.25;14.13;2.25;;;
2023-01-12 01:20:00;ATP Australian Open 2023 (hard);Kotov P.;Escobedo E.;1.45;3.2;1;0.928;1.152;1.152;0.64;0.36;0.64;2;2.2;-1;13.13;1.45;;;
2023-01-12 01:40:00;ATP Auckland 2023 (hard);Giron M.;Norrie C.;3.66;1.34;2;0.8784;1.0184;1.0184;0.24;0.76;0.76;2;0.34;0.34;13.47;1.34;;;
2023-01-12 02:35:02;ATP Australian Open 2023 (hard);Gojowczyk P.;Hanfmann Y.;2.85;1.46;2;0.798;1.0512;1.0512;0.28;0.72;0.72;2;0.46;0.46;13.93;1.46;;;
2023-01-12 03:45:00;ATP Adelaide 2023 (hard);Ymer M.;Kwon S.;1.75;2.22;2;0.63;1.4208;1.4208;0.36;0.64;0.64;2;1.22;1.22;15.15;2.22;;;
2023-01-12 04:40:00;ATP Australian Open 2023 (hard);Varillas J. P.;Watanuki Y.;3.45;1.34;2;0.966;0.9648;0.966;0.28;0.72;0.72;1;-1;0.34;15.49;1.34;;;
2023-01-12 06:35:34;ATP Auckland 2023 (hard);Gasquet R.;Goffin D.;2.39;1.68;1;1.5296;0.6048;1.5296;0.64;0.36;0.64;1;1.39;1.39;16.88;2.39;;;
2023-01-12 08:40:00;ATP Adelaide 2023 (hard);Kokkinakis T.;Kecmanovic M.;1.74;2.32;1;1.2528;0.6496;1.2528;0.72;0.28;0.72;1;0.74;0.74;17.62;1.74;;;
2023-01-13 04:10:00;ATP Auckland 2023 (hard);Brooksby J.;Norrie C.;3.36;1.46;2;0.9408;1.0512;1.0512;0.28;0.72;0.72;2;0.46;0.46;18.08;1.46;;;
2023-01-13 09:35:00;ATP Adelaide 2023 (hard);Kokkinakis T.;Bautista-Agut R.;2.02;1.91;1;1.4544;0.5348;1.4544;0.72;0.28;0.72;1;-1;-1;17.08;2.02;;;
2023-01-14 01:10:00;ATP Auckland 2023 (hard);Gasquet R.;Norrie C.;4.18;1.29;2;1.1704;0.9288;1.1704;0.28;0.72;0.72;1;3.18;-1;16.08;1.29;;;
2023-01-16 00:10:00;ATP Australian Open 2023 (hard);Edmund K.;Sinner J.;15.72;1.06;2;3.144;0.848;3.144;0.2;0.8;0.8;1;-1;0.06;16.14;1.06;;;
2023-01-16 00:10:00;ATP Australian Open 2023 (hard);Cerundolo F.;Pella G.;1.17;6.06;1;0.936;1.212;1.212;0.8;0.2;0.8;2;-1;0.17;16.31;1.17;;;
2023-01-16 00:10:00;ATP Australian Open 2023 (hard);Otte O.;Shang J.;1.48;2.9;2;0.4144;2.088;2.088;0.28;0.72;0.72;2;1.9;1.9;18.21;2.9;;;
2023-01-16 00:10:00;ATP Australian Open 2023 (hard);Moutet C.;Wu Y.;2.4;1.65;2;0.288;1.452;1.452;0.12;0.88;0.88;2;-1;-1;17.21;1.65;;;
2023-01-16 00:10:00;ATP Australian Open 2023 (hard);Ivashka I.;Van De Zandschulp B.;3.2;1.47;2;1.024;0.9996;1.024;0.32;0.68;0.68;1;-1;0.47;17.68;1.47;;;
2023-01-16 01:35:00;ATP Australian Open 2023 (hard);Hurkacz H.;Martinez P.;1.06;13.22;1;0.8056;3.1728;3.1728;0.76;0.24;0.76;2;-1;0.06;17.74;1.06;;;
2023-01-16 01:55:00;ATP Australian Open 2023 (hard);Lajovic D.;Shapovalov D.;9.82;1.1;2;2.3568;0.836;2.3568;0.24;0.76;0.76;1;-1;0.1;17.84;1.1;;;
2023-01-16 03:25:00;ATP Australian Open 2023 (hard);Khachanov K.;Zapata Miralles B.;1.07;13;1;0.7276;4.16;4.16;0.68;0.32;0.68;2;-1;0.07;17.91;1.07;;;
2023-01-16 03:50:00;ATP Australian Open 2023 (hard);Nadal R.;Draper J.;1.44;3.2;1;1.152;0.64;1.152;0.8;0.2;0.8;1;0.44;0.44;18.35;1.44;;;
2023-01-16 04:40:00;ATP Australian Open 2023 (hard);Lehecka J.;Coric B.;3.34;1.38;1;2.1376;0.4968;2.1376;0.64;0.36;0.64;1;2.34;2.34;20.69;3.34;;;
2023-01-16 04:45:00;ATP Australian Open 2023 (hard);Baez S.;Kubler J.;3.66;1.36;2;1.1712;0.9248;1.1712;0.32;0.68;0.68;1;-1;0.36;21.05;1.36;;;
2023-01-16 05:10:00;ATP Australian Open 2023 (hard);Millman J.;Huesler M.;2.25;1.72;2;0.63;1.2384;1.2384;0.28;0.72;0.72;2;-1;-1;20.05;1.72;;;
2023-01-16 05:30:00;ATP Australian Open 2023 (hard);Eubanks C.;Kwon S.;2.65;1.62;2;0.954;1.0368;1.0368;0.36;0.64;0.64;2;-1;-1;19.05;1.62;;;
2023-01-16 05:45:00;ATP Australian Open 2023 (hard);Coria F.;Fucsovics M.;5.96;1.17;2;1.192;0.936;1.192;0.2;0.8;0.8;1;-1;0.17;19.22;1.17;;;
2023-01-16 06:50:00;ATP Australian Open 2023 (hard);Hanfmann Y.;Hijikata R.;1.93;2.04;2;0.6948;1.3056;1.3056;0.36;0.64;0.64;2;1.04;1.04;20.26;2.04;;;
2023-01-16 07:20:00;ATP Australian Open 2023 (hard);Norrie C.;van Assche L.;1.08;11.47;1;0.6912;4.1292;4.1292;0.64;0.36;0.64;2;-1;0.08;20.34;1.08;;;
2023-01-16 08:40:00;ATP Australian Open 2023 (hard);Monteiro T.;Lestienne C.;1.84;2.19;2;0.6624;1.4016;1.4016;0.36;0.64;0.64;2;1.19;1.19;21.53;2.19;;;
2023-01-16 08:45:00;ATP Australian Open 2023 (hard);Musetti L.;Harris L.;1.36;3.61;1;0.8704;1.2996;1.2996;0.64;0.36;0.64;2;2.61;-1;20.53;1.36;;;
2023-01-16 11:05:00;ATP Australian Open 2023 (hard);Giron M.;Medvedev D.;18.34;1.08;2;2.2008;0.9504;2.2008;0.12;0.88;0.88;1;-1;0.08;20.61;1.08;;;
2023-01-17 00:10:00;ATP Australian Open 2023 (hard);Rublev A.;Thiem D.;1.3;4.13;1;0.936;1.1564;1.1564;0.72;0.28;0.72;2;-1;0.3;20.91;1.3;;;
2023-01-17 00:15:00;ATP Australian Open 2023 (hard);Bergs Z.;Djere L.;2.79;1.51;2;1.0044;0.9664;1.0044;0.36;0.64;0.64;1;-1;0.51;21.42;1.51;;;
2023-01-17 00:15:00;ATP Australian Open 2023 (hard);Dimitrov G.;Karatsev A.;1.44;3.17;1;0.9216;1.1412;1.1412;0.64;0.36;0.64;2;-1;0.44;21.86;1.44;;;
2023-01-17 01:25:00;ATP Australian Open 2023 (hard);Jarry N.;Kecmanovic M.;3.87;1.35;2;1.2384;0.918;1.2384;0.32;0.68;0.68;1;2.87;-1;20.86;1.35;;;
2023-01-17 01:25:00;ATP Australian Open 2023 (hard);Davidovich Fokina A.;Bublik A.;1.76;2.2;2;0.6336;1.408;1.408;0.36;0.64;0.64;2;-1;-1;19.86;2.2;;;
2023-01-17 01:35:00;ATP Australian Open 2023 (hard);Carreno-Busta P.;Cachin P.;1.12;9.27;1;0.7616;2.9664;2.9664;0.68;0.32;0.68;2;-1;0.12;19.98;1.12;;;
2023-01-17 02:50:00;ATP Australian Open 2023 (hard);Fritz T.;Basilashvili N.;1.04;18;1;0.6656;6.48;6.48;0.64;0.36;0.64;2;-1;0.04;20.02;1.04;;;
2023-01-17 03:15:00;ATP Australian Open 2023 (hard);Berrettini M.;Murray A.;1.26;4.8;1;0.8568;1.536;1.536;0.68;0.32;0.68;2;3.8;-1;19.02;1.26;;;
2023-01-17 04:35:00;ATP Australian Open 2023 (hard);Varillas J. P.;Zverev A.;8.98;1.1;2;2.8736;0.748;2.8736;0.32;0.68;0.68;1;-1;0.1;19.12;1.1;;;
2023-01-17 06:55:00;ATP Australian Open 2023 (hard);O'Connell C.;Brooksby J.;2.96;1.49;2;0.4736;1.2516;1.2516;0.16;0.84;0.84;2;0.49;0.49;19.61;1.49;;;
2023-01-17 08:15:00;ATP Australian Open 2023 (hard);Hsu Y. H.;De Minaur A.;17;1.07;2;2.04;0.9416;2.04;0.12;0.88;0.88;1;-1;0.07;19.68;1.07;;;
2023-01-17 11:00:00;ATP Australian Open 2023 (hard);Machac T.;Ruud C.;5.52;1.19;2;1.104;0.952;1.104;0.2;0.8;0.8;1;-1;0.19;19.87;1.19;;;
2023-01-17 11:40:00;ATP Australian Open 2023 (hard);Carballes Baena R.;Djokovic N.;30.3;1.02;2;2.424;0.9384;2.424;0.08;0.92;0.92;1;-1;0.02;19.89;1.02;;;
2023-01-18 00:10:00;ATP Australian Open 2023 (hard);Etcheverry T. M.;Sinner J.;17.66;1.07;2;3.532;0.856;3.532;0.2;0.8;0.8;1;-1;0.07;19.96;1.07;;;
2023-01-18 01:30:00;ATP Australian Open 2023 (hard);Purcell M.;Ruusuvuori E.;5.03;1.21;2;1.2072;0.9196;1.2072;0.24;0.76;0.76;1;-1;0.21;20.17;1.21;;;
2023-01-18 02:00:00;ATP Australian Open 2023 (hard);Mmoh M.;Lokoli L.;1.18;5.73;1;0.8496;1.6044;1.6044;0.72;0.28;0.72;2;-1;0.18;20.35;1.18;;;
2023-01-18 03:05:00;ATP Australian Open 2023 (hard);Molcan A.;Auger-Aliassime F.;11.2;1.09;2;3.136;0.7848;3.136;0.28;0.72;0.72;1;-1;0.09;20.44;1.09;;;
2023-01-18 04:00:00;ATP Australian Open 2023 (hard);Nadal R.;McDonald M.;1.11;9.52;1;1.11;0;1.11;1;0;1;1;-1;-1;19.44;1.11;;;
2023-01-18 07:05:00;ATP Australian Open 2023 (hard);Harris L.;Fucsovics M.;2.02;1.91;2;0.5656;1.3752;1.3752;0.28;0.72;0.72;2;0.91;0.91;20.35;1.91;;;
2023-01-18 08:10:00;ATP Australian Open 2023 (hard);Isner J.;Mannarino A.;1.31;3.05;1;0.8384;1.098;1.098;0.64;0.36;0.64;2;2.05;-1;19.35;1.31;;;
2023-01-18 08:35:00;ATP Australian Open 2023 (hard);Millman J.;Medvedev D.;28.58;1.04;2;4.5728;0.8736;4.5728;0.16;0.84;0.84;1;-1;0.04;19.39;1.04;;;
2023-01-18 09:05:00;ATP Australian Open 2023 (hard);Svrcina D.;Nishioka Y.;4.35;1.27;1;2.784;0.4572;2.784;0.64;0.36;0.64;1;-1;-1;18.39;4.35;;;
2023-01-18 09:10:00;ATP Australian Open 2023 (hard);Couacaud E.;Dellien H.;1.19;7.33;1;0.952;1.466;1.466;0.8;0.2;0.8;2;-1;0.19;18.58;1.19;;;
2023-01-18 09:15:00;ATP Australian Open 2023 (hard);Cressy M.;Ramos A.;1.24;4.55;1;0.8928;1.274;1.274;0.72;0.28;0.72;2;-1;0.24;18.82;1.24;;;
2023-01-18 10:00:00;ATP Australian Open 2023 (hard);Daniel T.;Shapovalov D.;5.5;1.19;2;1.98;0.7616;1.98;0.36;0.64;0.64;1;-1;0.19;19.01;1.19;;;
2023-01-18 10:20:00;ATP Australian Open 2023 (hard);Tsitsipas S.;Hijikata R.;1.08;19.14;1;0.6912;6.8904;6.8904;0.64;0.36;0.64;2;-1;0.08;19.09;1.08;;;
2023-01-18 10:55:00;ATP Australian Open 2023 (hard);Griekspoor T.;Van De Zandschulp B.;2.29;1.78;2;0.7328;1.2104;1.2104;0.32;0.68;0.68;2;-1;-1;18.09;1.78;;;
2023-01-19 00:05:00;ATP Australian Open 2023 (hard);Chardy J.;Evans D.;7.49;1.19;2;0;1.19;1.19;0;1;1;2;0.19;0.19;18.28;1.19;;;
2023-01-19 00:10:00;ATP Australian Open 2023 (hard);Davidovich Fokina A.;Paul T.;2.84;1.54;2;1.0224;0.9856;1.0224;0.36;0.64;0.64;1;-1;0.54;18.82;1.54;;;
2023-01-19 02:25:00;ATP Australian Open 2023 (hard);Schwartzman D.;Wolf J.J.;2.83;1.59;2;0.6792;1.2084;1.2084;0.24;0.76;0.76;2;0.59;0.59;19.41;1.59;;;
2023-01-19 04:15:00;ATP Australian Open 2023 (hard);Kudla D.;Humbert U.;2.97;1.49;2;0.9504;1.0132;1.0132;0.32;0.68;0.68;2;0.49;0.49;19.9;1.49;;;
2023-01-19 08:45:00;ATP Australian Open 2023 (hard);Mannarino A.;De Minaur A.;5.68;1.19;2;1.8176;0.8092;1.8176;0.32;0.68;0.68;1;-1;0.19;20.09;1.19;;;
2023-01-19 09:00:00;ATP Australian Open 2023 (hard);Couacaud E.;Djokovic N.;42;1.02;2;3.36;0.9384;3.36;0.08;0.92;0.92;1;-1;0.02;20.11;1.02;;;
2023-01-19 11:20:00;ATP Australian Open 2023 (hard);Murray A.;Kokkinakis T.;2.56;1.64;1;1.8432;0.4592;1.8432;0.72;0.28;0.72;1;1.56;1.56;21.67;2.56;;;
2023-01-20 00:10:00;ATP Australian Open 2023 (hard);Fucsovics M.;Sinner J.;7.22;1.17;2;2.5992;0.7488;2.5992;0.36;0.64;0.64;1;-1;0.17;21.84;1.17;;;
2023-01-20 02:00:00;ATP Australian Open 2023 (hard);Tsitsipas S.;Griekspoor T.;1.11;9.43;1;0.888;1.886;1.886;0.8;0.2;0.8;2;-1;0.11;21.95;1.11;;;
2023-01-20 03:40:00;ATP Australian Open 2023 (hard);McDonald M.;Nishioka Y.;2.56;1.61;2;0.512;1.288;1.288;0.2;0.8;0.8;2;0.61;0.61;22.56;1.61;;;
2023-01-20 04:10:00;ATP Australian Open 2023 (hard);Cerundolo F.;Auger-Aliassime F.;8.61;1.12;2;2.0664;0.8512;2.0664;0.24;0.76;0.76;1;-1;0.12;22.68;1.12;;;
2023-01-20 10:20:00;ATP Australian Open 2023 (hard);Korda S.;Medvedev D.;4.83;1.23;2;1.7388;0.7872;1.7388;0.36;0.64;0.64;1;3.83;-1;21.68;1.23;;;
2023-01-21 01:35:00;ATP Australian Open 2023 (hard);Rublev A.;Evans D.;1.36;3.66;2;0.4896;2.3424;2.3424;0.36;0.64;0.64;2;-1;-1;20.68;3.66;;;
2023-01-21 08:10:00;ATP Australian Open 2023 (hard);Popyrin A.;Shelton B.;1.69;2.4;1;1.0816;0.864;1.0816;0.64;0.36;0.64;1;-1;-1;19.68;1.69;;;
2023-01-21 08:10:00;ATP Australian Open 2023 (hard);Murray A.;Bautista-Agut R.;3.61;1.38;1;2.4548;0.4416;2.4548;0.68;0.32;0.68;1;-1;-1;18.68;3.61;;;
2023-01-21 08:15:00;ATP Australian Open 2023 (hard);Dimitrov G.;Djokovic N.;5.24;1.25;2;0.6288;1.1;1.1;0.12;0.88;0.88;2;0.25;0.25;18.93;1.25;;;
2023-01-22 03:35:00;ATP Australian Open 2023 (hard);Hurkacz H.;Korda S.;2.65;1.64;2;0.848;1.1152;1.1152;0.32;0.68;0.68;2;0.64;0.64;19.57;1.64;;;
2023-01-22 03:40:00;ATP Australian Open 2023 (hard);Nishioka Y.;Khachanov K.;3;1.53;2;0.84;1.1016;1.1016;0.28;0.72;0.72;2;0.53;0.53;20.1;1.53;;;
2023-01-22 04:40:00;ATP Australian Open 2023 (hard);Lehecka J.;Auger-Aliassime F.;4.89;1.25;2;1.7604;0.8;1.7604;0.36;0.64;0.64;1;3.89;-1;19.1;1.25;;;
2023-01-23 08:35:00;ATP Australian Open 2023 (hard);De Minaur A.;Djokovic N.;4.6;1.26;2;0.552;1.1088;1.1088;0.12;0.88;0.88;2;0.26;0.26;19.36;1.26;;;
2023-01-25 08:45:00;ATP Australian Open 2023 (hard);Rublev A.;Djokovic N.;7.1;1.18;2;1.42;0.944;1.42;0.2;0.8;0.8;1;-1;0.18;19.54;1.18;;;
2023-01-27 08:45:00;ATP Australian Open 2023 (hard);Djokovic N.;Paul T.;1.08;12.29;1;0.864;2.458;2.458;0.8;0.2;0.8;2;-1;0.08;19.62;1.08;;;
2023-01-29 08:45:00;ATP Australian Open 2023 (hard);Tsitsipas S.;Djokovic N.;5.2;1.23;2;0.416;1.1316;1.1316;0.08;0.92;0.92;2;0.23;0.23;19.85;1.23;;;
2023-02-04 13:10:00;ATP Cordoba 2023 (clay);Kicker N.;Agamenone F.;1.4;2.98;1;0.952;0.9536;0.9536;0.68;0.32;0.68;2;-1;0.4;20.25;1.4;;;
2023-02-04 14:40:00;ATP Cordoba 2023 (clay);Dellien H.;Seyboth Wild T.;1.43;3;1;0.9152;1.08;1.08;0.64;0.36;0.64;2;-1;0.43;20.68;1.43;;;
2023-02-05 11:55:00;ATP Montpellier 2023 (hard);Zhang Z.;Trungelliti M.;1.44;2.87;1;0.9216;1.0332;1.0332;0.64;0.36;0.64;2;1.87;-1;19.68;1.44;;;
2023-02-05 13:45:00;ATP Montpellier 2023 (hard);Blancaneaux G.;Vatutin A.;1.56;2.49;1;1.0608;0.7968;1.0608;0.68;0.32;0.68;1;0.56;0.56;20.24;1.56;;;
2023-02-05 15:15:00;ATP Montpellier 2023 (hard);Grenier H.;Paire B.;1.59;2.46;1;1.0176;0.8856;1.0176;0.64;0.36;0.64;1;-1;-1;19.24;1.59;;;
2023-02-05 16:20:00;ATP Montpellier 2023 (hard);Janvier M.;Nardi L.;4.42;1.23;2;1.2376;0.8856;1.2376;0.28;0.72;0.72;1;-1;0.23;19.47;1.23;;;
2023-02-05 17:05:00;ATP Dallas 2023 (hard);Rybakov A.;Forejtek J.;2.22;1.71;1;1.5984;0.4788;1.5984;0.72;0.28;0.72;1;1.22;1.22;20.69;2.22;;;
2023-02-06 17:15:00;ATP Montpellier 2023 (hard);Paire B.;Nardi L.;2.2;1.73;2;0.792;1.1072;1.1072;0.36;0.64;0.64;2;0.73;0.73;21.42;1.73;;;
2023-02-06 21:05:00;ATP Montpellier 2023 (hard);Basilashvili N.;Lestienne C.;3.1;1.47;1;2.108;0.4704;2.108;0.68;0.32;0.68;1;2.1;2.1;23.52;3.1;;;
2023-02-07 13:35:00;ATP Montpellier 2023 (hard);Chidekh C.;Halys Q.;3.6;1.35;2;1.152;0.918;1.152;0.32;0.68;0.68;1;-1;0.35;23.87;1.35;;;
2023-02-07 18:30:00;ATP Montpellier 2023 (hard);Bonzi B.;Sonego L.;1.92;2;1;1.2288;0.72;1.2288;0.64;0.36;0.64;1;-1;-1;22.87;1.92;;;
2023-02-07 20:10:00;ATP Montpellier 2023 (hard);Nardi L.;Rinderknech A.;2.38;1.66;1;1.6184;0.5312;1.6184;0.68;0.32;0.68;1;-1;-1;21.87;2.38;;;
2023-02-08 03:00:00;ATP Cordoba 2023 (clay);Pella G.;Vavassori A.;2.64;1.57;2;0.7392;1.1304;1.1304;0.28;0.72;0.72;2;-1;-1;20.87;1.57;;;
2023-02-08 03:20:00;ATP Dallas 2023 (hard);Isner J.;Tseng C. H.;1.32;4.04;1;0.8976;1.2928;1.2928;0.68;0.32;0.68;2;-1;0.32;21.19;1.32;;;
2023-02-08 16:05:00;ATP Montpellier 2023 (hard);Barrere G.;Bublik A.;1.89;2.1;2;0.6048;1.428;1.428;0.32;0.68;0.68;2;-1;-1;20.19;2.1;;;
2023-02-08 17:40:00;ATP Cordoba 2023 (clay);Sousa J.;Etcheverry T. M.;3.9;1.29;2;1.404;0.8256;1.404;0.36;0.64;0.64;1;2.9;-1;19.19;1.29;;;
2023-02-08 18:55:00;ATP Dallas 2023 (hard);Svajda Z.;Altmaier D.;1.91;2;2;0.4584;1.52;1.52;0.24;0.76;0.76;2;1;1;20.19;2;;;
2023-02-09 00:40:00;ATP Cordoba 2023 (clay);Baez S.;Darderi L.;1.52;2.78;2;0.5472;1.7792;1.7792;0.36;0.64;0.64;2;-1;-1;19.19;2.78;;;
2023-02-09 02:30:00;ATP Dallas 2023 (hard);Shapovalov D.;Wu Y.;1.44;3.2;1;0.9216;1.152;1.152;0.64;0.36;0.64;2;2.2;-1;18.19;1.44;;;
2023-02-09 17:10:00;ATP Cordoba 2023 (clay);Garin C.;Sousa J.;1.29;4.24;1;0.9288;1.1872;1.1872;0.72;0.28;0.72;2;3.24;-1;17.19;1.29;;;
2023-02-09 18:10:00;ATP Montpellier 2023 (hard);Rune H.;Huesler M.;1.34;3.67;1;0.9112;1.1744;1.1744;0.68;0.32;0.68;2;-1;0.34;17.53;1.34;;;
